transaction_id,customer_id,product_id,transaction_date,Transaction Month,online_order,order_status,standard_cost,product_first_sold_date,Profit,list_price,product_line,product_class,product_size
2953,1410,0,10/31/2017,October,TRUE,Approved,407.54,3/29/2016,135.85,543.39,Road,medium,medium
2977,1725,4,10/31/2017,October,TRUE,Approved,99.59,10/24/1995,1383.61,1483.2,Standard,medium,medium
3231,2263,53,10/31/2017,October,FALSE,Approved,101.58,6/17/2015,693.76,795.34,Standard,medium,medium
3875,1232,58,10/31/2017,October,TRUE,Approved,141.4,10/18/2015,771.12,912.52,Standard,medium,medium
4493,3097,32,10/31/2017,October,TRUE,Approved,211.37,3/16/2011,431.33,642.7,Standard,medium,medium
7227,139,13,10/31/2017,October,TRUE,Approved,589.27,7/9/2016,574.62,1163.89,Standard,medium,medium
8170,2691,85,10/31/2017,October,TRUE,Approved,205.36,8/2/2015,547.28,752.64,Standard,medium,medium
8736,613,0,10/31/2017,October,FALSE,Approved,136.73,2/7/2003,91.15,227.88,Standard,high,medium
9485,1398,63,10/31/2017,October,TRUE,Approved,99.59,8/17/2004,1383.61,1483.2,Standard,medium,medium
9928,955,56,10/31/2017,October,TRUE,Approved,137.9,6/23/1993,45.96,183.86,Standard,medium,medium
10381,2593,14,10/31/2017,October,TRUE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
11170,2699,7,10/31/2017,October,TRUE,Approved,234.43,7/9/2016,745.94,980.37,Road,low,medium
11365,1789,82,10/31/2017,October,FALSE,Approved,689.18,10/2/1992,459.46,1148.64,Standard,high,medium
12399,1670,100,10/31/2017,October,TRUE,Approved,206.35,5/6/1991,830.24,1036.59,Road,medium,medium
12577,2644,68,10/31/2017,October,FALSE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
13754,1913,31,10/31/2017,October,FALSE,Approved,173.18,3/22/2002,57.73,230.91,Standard,medium,medium
14033,2093,0,10/31/2017,October,FALSE,Approved,297.43,4/11/2015,198.29,495.72,Standard,high,medium
14226,2874,32,10/31/2017,October,TRUE,Approved,211.37,3/22/2002,431.33,642.7,Standard,medium,medium
14908,1025,47,10/31/2017,October,TRUE,Approved,1531.42,6/4/2012,189.28,1720.7,Road,low,small
14964,2385,49,10/31/2017,October,FALSE,Approved,400.13,6/4/2012,133.38,533.51,Road,medium,medium
15042,2348,40,10/31/2017,October,TRUE,Approved,874.9,2/2/2006,583.27,1458.17,Standard,high,medium
15470,1793,45,10/31/2017,October,TRUE,Approved,84.99,4/10/2012,356.5,441.49,Standard,medium,medium
15644,965,66,10/31/2017,October,TRUE,Approved,589.27,8/5/2003,574.62,1163.89,Standard,medium,medium
15778,1866,68,10/31/2017,October,TRUE,Approved,44.71,4/12/2009,1592.19,1636.9,Standard,medium,medium
16025,2615,4,10/31/2017,October,FALSE,Approved,677.48,2/7/2003,451.65,1129.13,Standard,high,medium
16730,1102,3,10/31/2017,October,FALSE,Approved,388.92,6/7/2010,1702.55,2091.47,Standard,medium,large
17118,2223,54,10/31/2017,October,TRUE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
18031,2622,18,10/31/2017,October,FALSE,Approved,431.45,3/12/2013,143.82,575.27,Standard,medium,medium
18229,3426,78,10/31/2017,October,TRUE,Approved,709.48,7/25/2004,1055.82,1765.3,Standard,medium,large
18386,75,23,10/31/2017,October,TRUE,Approved,612.88,10/2/1993,75.75,688.63,Mountain,low,small
19078,24,40,10/31/2017,October,FALSE,Approved,874.9,3/19/2008,583.27,1458.17,Standard,high,medium
19167,2111,88,10/31/2017,October,TRUE,Approved,381.1,10/10/2002,817.36,1198.46,Standard,medium,medium
19212,2082,13,10/31/2017,October,FALSE,Approved,589.27,8/5/2003,574.62,1163.89,Standard,medium,medium
19630,1898,44,10/31/2017,October,FALSE,Approved,108.76,6/4/2012,1660.88,1769.64,Standard,medium,medium
19783,2139,37,10/31/2017,October,TRUE,Approved,248.82,3/16/2011,1544.61,1793.43,Standard,low,medium
963,43,52,10/30/2017,October,TRUE,Approved,829.51,11/25/2001,450.77,1280.28,Road,medium,medium
2024,1227,50,10/30/2017,October,FALSE,Approved,131.92,11/25/2001,43.97,175.89,Standard,medium,small
2646,576,3,10/30/2017,October,TRUE,Approved,388.92,9/28/2004,1702.55,2091.47,Standard,medium,large
3184,1410,38,10/30/2017,October,FALSE,Approved,388.92,5/9/2011,1702.55,2091.47,Standard,medium,large
3285,1508,91,10/30/2017,October,TRUE,Approved,75.26,1/5/2003,25.09,100.35,Standard,medium,medium
3925,1102,81,10/30/2017,October,TRUE,Approved,521.94,1/16/2004,64.51,586.45,Standard,medium,small
4018,1713,33,10/30/2017,October,TRUE,Approved,1610.9,5/9/2011,199.1,1810,Road,medium,small
4080,3283,12,10/30/2017,October,FALSE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
4585,1609,76,10/30/2017,October,TRUE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
4987,1914,42,10/30/2017,October,TRUE,Approved,1610.9,3/19/2008,199.1,1810,Road,medium,small
5452,531,43,10/30/2017,October,FALSE,Approved,818.01,9/9/2003,737.57,1555.58,Standard,medium,medium
5652,1589,45,10/30/2017,October,FALSE,Approved,84.99,12/17/1998,356.5,441.49,Standard,medium,medium
6133,1725,80,10/30/2017,October,FALSE,Approved,596.55,5/21/2015,872.89,1469.44,Standard,medium,large
7476,1657,4,10/30/2017,October,TRUE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
7702,169,0,10/30/2017,October,TRUE,Approved,388.72,11/22/2016,110.81,499.53,Standard,medium,medium
8868,1915,3,10/30/2017,October,TRUE,Approved,388.92,9/15/2012,1702.55,2091.47,Standard,medium,large
9009,1969,1,10/30/2017,October,TRUE,Approved,954.82,2/7/2003,448.68,1403.5,Standard,medium,medium
9110,1286,13,10/30/2017,October,FALSE,Approved,826.51,3/16/2011,751.02,1577.53,Standard,medium,medium
9155,3120,91,10/30/2017,October,TRUE,Approved,75.26,1/16/2004,25.09,100.35,Standard,medium,medium
10944,95,58,10/30/2017,October,FALSE,Approved,141.4,5/21/2015,771.12,912.52,Standard,medium,medium
11717,1251,32,10/30/2017,October,FALSE,Approved,211.37,3/22/2002,431.33,642.7,Standard,medium,medium
12366,2934,33,10/30/2017,October,FALSE,Approved,1167.18,12/11/2007,144.26,1311.44,Standard,medium,small
12654,597,43,10/30/2017,October,TRUE,Approved,649.49,12/4/1999,502.47,1151.96,Standard,medium,medium
13653,311,84,10/30/2017,October,TRUE,Approved,594.68,10/2/1992,198.22,792.9,Road,medium,medium
13802,1911,87,10/30/2017,October,FALSE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
13877,727,37,10/30/2017,October,FALSE,Approved,248.82,7/20/1999,1544.61,1793.43,Standard,low,medium
14793,356,49,10/30/2017,October,FALSE,Approved,733.58,7/20/1993,327.98,1061.56,Standard,medium,large
14960,938,54,10/30/2017,October,TRUE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
15049,2668,74,10/30/2017,October,TRUE,Approved,400.91,5/22/2000,827.16,1228.07,Standard,medium,medium
15389,748,0,10/30/2017,October,FALSE,Approved,173.18,11/10/2006,57.73,230.91,Standard,medium,medium
15754,2900,43,10/30/2017,October,FALSE,Approved,649.49,7/28/2014,502.47,1151.96,Standard,medium,medium
16119,3101,33,10/30/2017,October,TRUE,Approved,1610.9,3/19/2008,199.1,1810,Road,medium,small
16319,1736,42,10/30/2017,October,TRUE,Approved,1610.9,3/19/2008,199.1,1810,Road,medium,small
16461,3108,83,10/30/2017,October,TRUE,Approved,675.03,9/16/2013,1408.91,2083.94,Touring,medium,large
17039,1696,99,10/30/2017,October,TRUE,Approved,1531.42,10/1/2006,189.28,1720.7,Road,low,small
18191,2608,84,10/30/2017,October,FALSE,Approved,215.14,7/26/1999,75.48,290.62,Road,medium,medium
18891,630,60,10/30/2017,October,FALSE,Approved,1759.85,5/21/2015,217.51,1977.36,Standard,high,small
1225,3294,79,10/29/2017,October,TRUE,Approved,818.01,9/9/2003,737.57,1555.58,Standard,medium,medium
1960,89,59,10/29/2017,October,FALSE,Approved,733.58,5/21/2015,327.98,1061.56,Standard,medium,large
2411,1445,74,10/29/2017,October,TRUE,Approved,400.91,5/22/2000,827.16,1228.07,Standard,medium,medium
2442,679,75,10/29/2017,October,FALSE,Approved,863.95,5/22/2006,1010.02,1873.97,Touring,medium,large
2976,2908,62,10/29/2017,October,FALSE,Approved,298.72,4/11/2015,179.44,478.16,Standard,medium,medium
3156,2410,7,10/29/2017,October,FALSE,Approved,234.43,11/7/1991,745.94,980.37,Road,low,medium
4098,2630,74,10/29/2017,October,FALSE,Approved,400.91,5/22/2000,827.16,1228.07,Standard,medium,medium
4341,2374,7,10/29/2017,October,TRUE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
5427,2343,15,10/29/2017,October,FALSE,Approved,13.44,7/21/2003,1279.4,1292.84,Standard,medium,medium
5831,2340,29,10/29/2017,October,FALSE,Approved,407.54,11/10/2006,135.85,543.39,Road,medium,medium
6222,371,44,10/29/2017,October,FALSE,Approved,108.76,5/9/2011,1660.88,1769.64,Standard,medium,medium
6534,1223,67,10/29/2017,October,TRUE,Approved,376.84,4/11/2015,167.21,544.05,Road,medium,medium
6557,2668,19,10/29/2017,October,TRUE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
6781,481,37,10/29/2017,October,TRUE,Approved,248.82,7/20/1999,1544.61,1793.43,Standard,low,medium
6944,252,36,10/29/2017,October,TRUE,Approved,507.58,5/9/2011,437.46,945.04,Standard,low,medium
9409,1006,77,10/29/2017,October,FALSE,Approved,795.1,7/10/1991,445.21,1240.31,Road,medium,large
10316,673,70,10/29/2017,October,TRUE,Approved,297.43,5/22/2000,198.29,495.72,Standard,high,medium
10685,1662,0,10/29/2017,October,TRUE,Approved,137.9,10/4/1997,45.96,183.86,Standard,medium,medium
10968,1821,69,10/29/2017,October,FALSE,Approved,795.1,12/18/2004,445.21,1240.31,Road,medium,large
11027,1838,96,10/29/2017,October,FALSE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
11119,1564,80,10/29/2017,October,FALSE,Approved,933.84,1/25/1997,139.23,1073.07,Touring,low,medium
11163,219,40,10/29/2017,October,TRUE,Approved,874.9,2/2/2006,583.27,1458.17,Standard,high,medium
11546,441,55,10/29/2017,October,TRUE,Approved,598.76,7/21/2003,1295.43,1894.19,Road,medium,large
12079,2154,32,10/29/2017,October,FALSE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
13318,2662,29,10/29/2017,October,FALSE,Approved,407.54,12/19/1995,135.85,543.39,Road,medium,medium
15070,849,70,10/29/2017,October,FALSE,Approved,297.43,4/11/2015,198.29,495.72,Standard,high,medium
16738,3196,24,10/29/2017,October,TRUE,Approved,820.78,5/7/2011,957.02,1777.8,Road,medium,large
18313,2891,52,10/29/2017,October,TRUE,Approved,820.78,8/5/1991,957.02,1777.8,Road,medium,large
18511,1169,55,10/29/2017,October,TRUE,Approved,598.76,6/23/1993,1295.43,1894.19,Road,medium,large
18567,3363,56,10/29/2017,October,TRUE,Approved,612.88,11/22/2016,75.75,688.63,Mountain,low,small
18615,785,89,10/29/2017,October,FALSE,Cancelled,57.74,1/5/2003,1305.25,1362.99,Touring,medium,large
18736,174,47,10/29/2017,October,TRUE,Approved,1531.42,10/1/2006,189.28,1720.7,Road,low,small
19382,1346,53,10/29/2017,October,FALSE,Approved,101.58,2/9/1997,693.76,795.34,Standard,medium,medium
19607,1802,11,10/29/2017,October,FALSE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
19851,877,55,10/29/2017,October,FALSE,Approved,598.76,6/17/2015,1295.43,1894.19,Road,medium,large
292,3380,64,10/28/2017,October,FALSE,Approved,1759.85,6/17/2015,217.51,1977.36,Standard,high,small
535,776,30,10/28/2017,October,TRUE,Approved,770.89,8/10/1994,456.45,1227.34,Standard,medium,medium
1245,1120,28,10/28/2017,October,FALSE,Approved,1082.36,8/5/1991,133.78,1216.14,Standard,medium,small
1292,3187,14,10/28/2017,October,TRUE,Approved,1234.29,5/5/2010,152.55,1386.84,Standard,medium,small
1480,2711,25,10/28/2017,October,TRUE,Approved,829.65,2/4/2016,709.34,1538.99,Road,medium,medium
1750,1021,100,10/28/2017,October,TRUE,Approved,1234.29,8/5/2003,152.55,1386.84,Standard,medium,small
1849,1252,73,10/28/2017,October,FALSE,Approved,333.18,6/4/2012,1612.25,1945.43,Standard,medium,medium
1945,2244,7,10/28/2017,October,FALSE,Approved,234.43,9/28/2004,745.94,980.37,Road,low,medium
2065,1999,77,10/28/2017,October,TRUE,Approved,795.1,7/25/2004,445.21,1240.31,Road,medium,large
2607,1912,0,10/28/2017,October,FALSE,Approved,7.21,3/8/2009,4.8,12.01,Road,high,large
3089,3339,96,10/28/2017,October,TRUE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
4110,1322,54,10/28/2017,October,TRUE,Approved,13.44,6/23/1993,1279.4,1292.84,Standard,medium,medium
4578,1391,22,10/28/2017,October,TRUE,Approved,431.45,3/12/2013,143.82,575.27,Standard,medium,medium
4682,2651,11,10/28/2017,October,FALSE,Approved,764.96,3/8/2009,509.97,1274.93,Standard,high,medium
5264,2659,0,10/28/2017,October,FALSE,Approved,53.62,9/28/2004,17.87,71.49,Standard,medium,medium
5368,2880,76,10/28/2017,October,FALSE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
5528,652,19,10/28/2017,October,TRUE,Approved,459.71,7/9/2016,114.93,574.64,Mountain,low,medium
5887,1825,38,10/28/2017,October,FALSE,Approved,826.51,3/16/2011,751.02,1577.53,Standard,medium,medium
6176,1168,12,10/28/2017,October,FALSE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
7115,289,43,10/28/2017,October,FALSE,Approved,818.01,9/9/2003,737.57,1555.58,Standard,medium,medium
7556,3430,47,10/28/2017,October,FALSE,Approved,1531.42,4/10/2012,189.28,1720.7,Road,low,small
7910,2476,90,10/28/2017,October,TRUE,Approved,507.58,12/19/1995,437.46,945.04,Standard,low,medium
7994,1914,87,10/28/2017,October,FALSE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
8210,2534,80,10/28/2017,October,TRUE,Approved,933.84,8/25/1997,139.23,1073.07,Touring,low,medium
8353,3339,62,10/28/2017,October,FALSE,Approved,298.72,6/23/1993,179.44,478.16,Standard,medium,medium
8691,2187,10,10/28/2017,October,TRUE,Approved,363.25,3/3/2014,1103.43,1466.68,Touring,medium,medium
12257,2009,69,10/28/2017,October,FALSE,Approved,594.68,1/10/2011,198.22,792.9,Road,medium,medium
12606,1600,72,10/28/2017,October,TRUE,Approved,141.4,10/18/2015,771.12,912.52,Standard,medium,medium
13197,1565,69,10/28/2017,October,TRUE,Approved,795.1,1/25/1997,445.21,1240.31,Road,medium,large
13780,320,75,10/28/2017,October,FALSE,Approved,863.95,5/22/2006,1010.02,1873.97,Touring,medium,large
14438,166,8,10/28/2017,October,FALSE,Approved,1516.13,4/16/2011,187.39,1703.52,Road,medium,small
14823,2099,0,10/28/2017,October,FALSE,Approved,45.26,5/26/1993,15.08,60.34,Standard,medium,medium
15961,875,3,10/28/2017,October,TRUE,Approved,388.92,7/20/1993,1702.55,2091.47,Standard,medium,large
16174,1728,51,10/28/2017,October,FALSE,Approved,1203.4,4/10/2012,802.26,2005.66,Standard,high,medium
16204,3080,53,10/28/2017,October,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
16232,3060,20,10/28/2017,October,FALSE,Approved,1580.47,6/23/1999,195.34,1775.81,Standard,medium,small
17340,3407,0,10/28/2017,October,TRUE,Approved,137.9,10/4/1997,45.96,183.86,Standard,medium,medium
17609,1641,13,10/28/2017,October,TRUE,Approved,589.27,7/9/2016,574.62,1163.89,Standard,medium,medium
19445,1991,93,10/28/2017,October,FALSE,Approved,230.09,6/9/2013,834.94,1065.03,Standard,medium,medium
19583,1396,61,10/28/2017,October,TRUE,Approved,56.93,6/17/2015,14.23,71.16,Standard,low,medium
378,470,53,10/27/2017,October,FALSE,Approved,101.58,2/9/1997,693.76,795.34,Standard,medium,medium
961,2924,40,10/27/2017,October,TRUE,Approved,874.9,10/1/2006,583.27,1458.17,Standard,high,medium
1320,372,95,10/27/2017,October,FALSE,Approved,528.43,8/10/1994,41.13,569.56,Standard,medium,large
1709,2107,88,10/27/2017,October,FALSE,Approved,381.1,7/26/1999,817.36,1198.46,Standard,medium,medium
3173,1798,13,10/27/2017,October,FALSE,Approved,826.51,12/11/2007,751.02,1577.53,Standard,medium,medium
3426,3477,50,10/27/2017,October,TRUE,Approved,131.92,11/25/2001,43.97,175.89,Standard,medium,small
4212,2993,29,10/27/2017,October,FALSE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
4393,1025,94,10/27/2017,October,FALSE,Approved,993.66,8/10/1994,641.64,1635.3,Standard,medium,large
4462,2474,84,10/27/2017,October,FALSE,Approved,594.68,4/11/2015,198.22,792.9,Road,medium,medium
4550,3297,4,10/27/2017,October,TRUE,Approved,677.48,8/9/2005,451.65,1129.13,Standard,high,medium
4563,2580,3,10/27/2017,October,FALSE,Approved,388.92,9/28/2004,1702.55,2091.47,Standard,medium,large
4986,1163,0,10/27/2017,October,TRUE,Approved,298.72,4/11/2015,179.44,478.16,Standard,medium,medium
5134,1128,73,10/27/2017,October,TRUE,Approved,333.18,5/22/2006,1612.25,1945.43,Standard,medium,medium
5623,2463,6,10/27/2017,October,TRUE,Approved,136.73,2/7/2003,91.15,227.88,Standard,high,medium
6726,1114,93,10/27/2017,October,TRUE,Approved,230.09,11/3/2000,834.94,1065.03,Standard,medium,medium
6875,1364,59,10/27/2017,October,TRUE,Approved,733.58,7/20/1993,327.98,1061.56,Standard,medium,large
7288,171,45,10/27/2017,October,TRUE,Approved,84.99,6/17/2015,356.5,441.49,Standard,medium,medium
7401,104,23,10/27/2017,October,FALSE,Approved,612.88,5/7/2011,75.75,688.63,Mountain,low,small
8248,629,2,10/27/2017,October,TRUE,Approved,525.33,11/5/2010,64.93,590.26,Road,low,small
8637,2453,29,10/27/2017,October,FALSE,Approved,230.09,11/3/2000,834.94,1065.03,Standard,medium,medium
8984,1731,0,10/27/2017,October,FALSE,Approved,290.41,5/10/2005,72.6,363.01,Standard,low,medium
9021,3434,8,10/27/2017,October,FALSE,Approved,1516.13,4/16/2011,187.39,1703.52,Road,medium,small
9330,3247,10,10/27/2017,October,TRUE,Approved,363.25,7/9/2016,1103.43,1466.68,Touring,medium,medium
9365,1670,74,10/27/2017,October,TRUE,Approved,400.91,5/22/2000,827.16,1228.07,Standard,medium,medium
9659,1085,29,10/27/2017,October,FALSE,Approved,407.54,11/22/2016,135.85,543.39,Road,medium,medium
9988,853,3,10/27/2017,October,TRUE,Approved,388.92,5/18/2012,1702.55,2091.47,Standard,medium,large
10011,2865,92,10/27/2017,October,TRUE,Approved,260.14,1/21/1991,1630.25,1890.39,Touring,medium,large
10406,156,72,10/27/2017,October,TRUE,Approved,270.3,8/31/2002,90.1,360.4,Standard,medium,medium
10835,1573,55,10/27/2017,October,TRUE,Approved,598.76,10/18/2015,1295.43,1894.19,Road,medium,large
11187,377,82,10/27/2017,October,FALSE,Approved,689.18,8/10/2015,459.46,1148.64,Standard,high,medium
11310,679,62,10/27/2017,October,FALSE,Approved,298.72,6/23/1993,179.44,478.16,Standard,medium,medium
11340,961,79,10/27/2017,October,FALSE,Approved,818.01,8/4/2007,737.57,1555.58,Standard,medium,medium
11624,153,22,10/27/2017,October,FALSE,Approved,45.26,2/4/2016,15.08,60.34,Standard,medium,medium
11970,3144,15,10/27/2017,October,TRUE,Approved,748.9,11/9/1996,209.84,958.74,Standard,low,medium
12799,3296,78,10/27/2017,October,FALSE,Approved,709.48,8/7/2004,1055.82,1765.3,Standard,medium,large
13151,1278,33,10/27/2017,October,TRUE,Approved,1167.18,10/11/1992,144.26,1311.44,Standard,medium,small
13686,1021,41,10/27/2017,October,TRUE,Approved,748.9,12/7/2005,209.84,958.74,Standard,low,medium
13839,2877,63,10/27/2017,October,FALSE,Approved,99.59,10/24/1995,1383.61,1483.2,Standard,medium,medium
14376,2257,10,10/27/2017,October,FALSE,Approved,363.25,3/3/2014,1103.43,1466.68,Touring,medium,medium
14927,484,77,10/27/2017,October,TRUE,Approved,795.1,1/10/2011,445.21,1240.31,Road,medium,large
15150,1741,17,10/27/2017,October,TRUE,Approved,57.74,7/9/2016,1305.25,1362.99,Touring,medium,large
15774,138,53,10/27/2017,October,TRUE,Approved,101.58,4/12/2009,693.76,795.34,Standard,medium,medium
16304,175,96,10/27/2017,October,FALSE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
18407,2372,76,10/27/2017,October,FALSE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
18745,314,0,10/27/2017,October,TRUE,Approved,75.26,11/3/2000,25.09,100.35,Standard,medium,medium
19381,14,23,10/27/2017,October,TRUE,Approved,612.88,10/2/1993,75.75,688.63,Mountain,low,small
19637,732,68,10/27/2017,October,FALSE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
19894,3019,8,10/27/2017,October,TRUE,Approved,1516.13,11/7/1991,187.39,1703.52,Road,medium,small
105,821,89,10/26/2017,October,FALSE,Approved,57.74,6/9/2013,1305.25,1362.99,Touring,medium,large
350,2354,27,10/26/2017,October,TRUE,Approved,388.72,6/23/1999,110.81,499.53,Standard,medium,medium
971,3273,23,10/26/2017,October,FALSE,Approved,612.88,4/12/1993,75.75,688.63,Mountain,low,small
2204,985,19,10/26/2017,October,FALSE,Approved,459.71,8/29/2011,114.93,574.64,Mountain,low,medium
3224,2049,92,10/26/2017,October,FALSE,Cancelled,260.14,1/21/1991,1630.25,1890.39,Touring,medium,large
3790,2831,45,10/26/2017,October,FALSE,Approved,84.99,11/25/2001,356.5,441.49,Standard,medium,medium
4024,1227,82,10/26/2017,October,FALSE,Approved,689.18,8/25/1997,459.46,1148.64,Standard,high,medium
4838,2888,89,10/26/2017,October,TRUE,Approved,582.48,3/19/2008,1230.27,1812.75,Standard,medium,large
5334,576,48,10/26/2017,October,TRUE,Approved,950.52,6/4/2012,812.44,1762.96,Standard,medium,medium
6414,1879,23,10/26/2017,October,FALSE,Approved,381.1,12/16/1998,817.36,1198.46,Standard,medium,medium
6963,692,54,10/26/2017,October,TRUE,Approved,13.44,4/12/2009,1279.4,1292.84,Standard,medium,medium
7819,1079,34,10/26/2017,October,TRUE,Approved,464.72,3/18/2003,309.81,774.53,Road,high,large
9377,430,23,10/26/2017,October,TRUE,Approved,381.1,5/10/2005,817.36,1198.46,Standard,medium,medium
9525,2684,47,10/26/2017,October,FALSE,Approved,1531.42,4/12/2009,189.28,1720.7,Road,low,small
9860,181,64,10/26/2017,October,FALSE,Approved,596.55,5/18/2012,872.89,1469.44,Standard,medium,large
11920,587,17,10/26/2017,October,FALSE,Approved,614.8,3/12/2013,409.86,1024.66,Standard,high,medium
13947,3048,13,10/26/2017,October,TRUE,Approved,589.27,7/9/2016,574.62,1163.89,Standard,medium,medium
14246,1735,61,10/26/2017,October,TRUE,Approved,56.93,6/17/2015,14.23,71.16,Standard,low,medium
14976,775,12,10/26/2017,October,FALSE,Approved,161.6,8/17/2004,1069.55,1231.15,Standard,medium,medium
14990,174,96,10/26/2017,October,FALSE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
15795,87,74,10/26/2017,October,TRUE,Approved,400.91,5/22/2000,827.16,1228.07,Standard,medium,medium
16894,1801,50,10/26/2017,October,TRUE,Approved,131.92,2/16/2003,43.97,175.89,Standard,medium,small
18126,2078,96,10/26/2017,October,TRUE,Approved,1043.77,10/10/2002,129.01,1172.78,Road,low,small
18164,1439,47,10/26/2017,October,FALSE,Approved,1531.42,10/1/2006,189.28,1720.7,Road,low,small
19462,3045,6,10/26/2017,October,TRUE,Approved,136.73,8/5/2003,91.15,227.88,Standard,high,medium
19562,3311,87,10/26/2017,October,TRUE,Approved,707.4,8/25/1997,471.6,1179,Standard,high,medium
19697,619,68,10/26/2017,October,TRUE,Approved,44.71,8/20/2010,1592.19,1636.9,Standard,medium,medium
165,2637,3,10/25/2017,October,TRUE,Approved,388.92,8/9/2005,1702.55,2091.47,Standard,medium,large
1032,818,11,10/25/2017,October,TRUE,Approved,764.96,8/4/2007,509.97,1274.93,Standard,high,medium
1383,2755,2,10/25/2017,October,TRUE,Approved,53.62,9/15/2012,17.87,71.49,Standard,medium,medium
2965,2311,17,10/25/2017,October,TRUE,Approved,614.8,11/9/1996,409.86,1024.66,Standard,high,medium
3273,1731,0,10/25/2017,October,TRUE,Approved,388.72,11/10/1991,110.81,499.53,Standard,medium,medium
3574,967,10,10/25/2017,October,FALSE,Approved,363.25,8/5/2003,1103.43,1466.68,Touring,medium,medium
3617,2397,33,10/25/2017,October,FALSE,Approved,1167.18,2/2/2006,144.26,1311.44,Standard,medium,small
4064,1761,96,10/25/2017,October,TRUE,Approved,1043.77,8/10/1994,129.01,1172.78,Road,low,small
4086,159,90,10/25/2017,October,TRUE,Approved,290.41,5/10/2005,72.6,363.01,Standard,low,medium
4266,813,51,10/25/2017,October,TRUE,Approved,1203.4,4/10/2012,802.26,2005.66,Standard,high,medium
5817,1657,42,10/25/2017,October,FALSE,Approved,1610.9,3/19/2008,199.1,1810,Road,medium,small
6200,3477,69,10/25/2017,October,TRUE,Approved,594.68,10/10/2014,198.22,792.9,Road,medium,medium
7576,2637,2,10/25/2017,October,FALSE,Approved,53.62,12/2/2012,17.87,71.49,Standard,medium,medium
8659,2495,61,10/25/2017,October,FALSE,Approved,56.93,6/17/2015,14.23,71.16,Standard,low,medium
9081,328,32,10/25/2017,October,FALSE,Approved,211.37,3/22/2002,431.33,642.7,Standard,medium,medium
9686,3426,76,10/25/2017,October,TRUE,Approved,513.85,10/10/2014,128.46,642.31,Standard,low,medium
9919,337,90,10/25/2017,October,FALSE,Approved,507.58,5/9/2011,437.46,945.04,Standard,low,medium
9965,1260,32,10/25/2017,October,TRUE,Approved,211.37,3/22/2002,431.33,642.7,Standard,medium,medium
10326,1016,9,10/25/2017,October,FALSE,Approved,667.4,8/5/2003,75.14,742.54,Road,medium,medium
11190,1502,33,10/25/2017,October,FALSE,Approved,1167.18,10/11/1992,144.26,1311.44,Standard,medium,small
11226,3401,39,10/25/2017,October,TRUE,Approved,582.48,12/11/2007,1230.27,1812.75,Standard,medium,large
11284,894,56,10/25/2017,October,FALSE,Approved,612.88,2/4/2016,75.75,688.63,Mountain,low,small
11297,401,18,10/25/2017,October,FALSE,Approved,431.45,3/12/2013,143.82,575.27,Standard,medium,medium
11691,1009,50,10/25/2017,October,FALSE,Approved,211.37,10/11/1992,431.33,642.7,Standard,medium,medium
11734,2998,58,10/25/2017,October,FALSE,Approved,829.51,7/21/2003,450.77,1280.28,Road,medium,medium
12529,2152,28,10/25/2017,October,FALSE,Approved,1082.36,11/10/1991,133.78,1216.14,Standard,medium,small
12741,615,36,10/25/2017,October,TRUE,Approved,507.58,12/19/1995,437.46,945.04,Standard,low,medium
13361,169,0,10/25/2017,October,TRUE,Approved,215.14,5/10/2005,75.48,290.62,Road,medium,medium
14022,1474,94,10/25/2017,October,TRUE,Approved,993.66,6/9/2013,641.64,1635.3,Standard,medium,large
14061,386,27,10/25/2017,October,TRUE,Approved,388.72,6/23/1999,110.81,499.53,Standard,medium,medium
14570,803,66,10/25/2017,October,TRUE,Approved,589.27,7/9/2016,574.62,1163.89,Standard,medium,medium
14769,2723,32,10/25/2017,October,TRUE,Approved,211.37,10/11/1992,431.33,642.7,Standard,medium,medium
